AWE-Full image path;AWE image path;Subject ID
test/0228.png;094/04.png;94
test/0229.png;094/05.png;94
test/0230.png;094/06.png;94
train/0693.png;094/01.png;94
train/0694.png;094/02.png;94
train/0695.png;094/03.png;94
train/0696.png;094/07.png;94
train/0697.png;094/08.png;94
train/0698.png;094/09.png;94
train/0700.png;094/10.png;94
test/0231.png;095/07.png;95
test/0232.png;095/08.png;95
test/0233.png;095/09.png;95
train/0701.png;095/02.png;95
train/0702.png;095/03.png;95
train/0703.png;095/04.png;95
train/0704.png;095/05.png;95
train/0705.png;095/06.png;95
train/0706.png;095/10.png;95
train/0707.png;095/01.png;95
test/0235.png;096/02.png;96
test/0236.png;096/03.png;96
test/0238.png;096/04.png;96
test/0250.png;096/10.png;96
train/0708.png;096/05.png;96
train/0709.png;096/06.png;96
train/0710.png;096/07.png;96
train/0711.png;096/08.png;96
train/0712.png;096/01.png;96
train/0713.png;096/09.png;96
test/0240.png;097/02.png;97
train/0714.png;097/03.png;97
train/0715.png;097/04.png;97
train/0716.png;097/05.png;97
train/0717.png;097/06.png;97
train/0718.png;097/07.png;97
train/0719.png;097/08.png;97
train/0720.png;097/09.png;97
train/0721.png;097/01.png;97
train/0722.png;097/10.png;97
test/0241.png;098/01.png;98
test/0242.png;098/03.png;98
train/0723.png;098/04.png;98
train/0724.png;098/05.png;98
train/0725.png;098/06.png;98
train/0726.png;098/02.png;98
train/0727.png;098/07.png;98
train/0728.png;098/08.png;98
train/0729.png;098/09.png;98
train/0731.png;098/10.png;98
test/0243.png;099/04.png;99
test/0244.png;099/01.png;99
test/0245.png;099/05.png;99
train/0732.png;099/03.png;99
train/0733.png;099/06.png;99
train/0734.png;099/07.png;99
train/0735.png;099/08.png;99
train/0736.png;099/09.png;99
train/0737.png;099/10.png;99
train/0739.png;099/02.png;99
test/0246.png;100/04.png;100
test/0247.png;100/05.png;100
test/0248.png;100/06.png;100
train/0001.png;100/10.png;100
train/0740.png;100/01.png;100
train/0741.png;100/02.png;100
train/0742.png;100/03.png;100
train/0743.png;100/07.png;100
train/0744.png;100/08.png;100
train/0745.png;100/09.png;100
